path,status,reason,size_bytes,sha256,deleted_at_utc
reports/classification/time_aligned_prompt_embeddings/roberta_text_input_6_masked_long_random_forest_pca_seed42.json,invalid_alignment,Full-panel embeddings were position-indexed by the legacy panel without metadata-key alignment.,1831,1c33c05d53de90aa9da5ad140a84f49a0000ec82bc2b471c1f92be0391ade3a5,2026-08-10T01:37:59.567414+00:00
reports/classification/time_aligned_prompt_embeddings/roberta_text_plain_knn_none_seed42.json,invalid_alignment,Full-panel embeddings were position-indexed by the legacy panel without metadata-key alignment.,1752,424278c769981104fe0a338073107390fa13f22359b316449608a3ae689b8fe3,2026-08-10T01:37:59.567414+00:00
reports/classification/time_aligned_prompt_embeddings/roberta_text_plain_knn_pca_seed42.json,invalid_alignment,Full-panel embeddings were position-indexed by the legacy panel without metadata-key alignment.,1779,2264394a6e04fc7582425584d4d5f285fb3daef0ab6ca2bed95c2cefe49b8379,2026-08-10T01:37:59.567414+00:00
reports/classification/time_aligned_prompt_embeddings/roberta_text_plain_linear_svm_none_seed42.json,invalid_alignment,Full-panel embeddings were position-indexed by the legacy panel without metadata-key alignment.,1730,16b25d85ba412049e8348b9b91b9a4509dd7162bf01db30124366e73d1779b57,2026-08-10T01:37:59.567414+00:00
reports/classification/time_aligned_prompt_embeddings/roberta_text_plain_linear_svm_pca_seed42.json,invalid_alignment,Full-panel embeddings were position-indexed by the legacy panel without metadata-key alignment.,1754,25648324ebbab00120e0bef7a41d38d1b919f890310159bdaf5beaf3131b780c,2026-08-10T01:37:59.567414+00:00
reports/classification/time_aligned_prompt_embeddings/roberta_text_plain_logistic_none_seed42.json,invalid_alignment,Full-panel embeddings were position-indexed by the legacy panel without metadata-key alignment.,1756,08141c94012b73c8970837589c2aac9438cc74723ccd8a010e09f6704bd3acf5,2026-08-10T01:37:59.567414+00:00
reports/classification/time_aligned_prompt_embeddings/roberta_text_plain_logistic_pca_seed42.json,invalid_alignment,Full-panel embeddings were position-indexed by the legacy panel without metadata-key alignment.,1782,6c5357cedd8234a7eaee645dd7f6a059d27c39a7a0b589363db950f380f646cb,2026-08-10T01:37:59.567414+00:00
reports/classification/time_aligned_prompt_embeddings/roberta_text_plain_mlp_none_seed42.json,invalid_alignment,Full-panel embeddings were position-indexed by the legacy panel without metadata-key alignment.,1894,7b7be391e7a930921b91c98b162a53905e27d6a22c0bb64f46a7fb5b1ecbb9db,2026-08-10T01:37:59.567414+00:00
reports/classification/time_aligned_prompt_embeddings/roberta_text_plain_mlp_pca_seed42.json,invalid_alignment,Full-panel embeddings were position-indexed by the legacy panel without metadata-key alignment.,1922,636b83a052bffefb628398b419fc17465b5d11eb0427ef0357541326470b0a69,2026-08-10T01:37:59.567414+00:00
reports/classification/time_aligned_prompt_embeddings/roberta_text_plain_random_forest_none_seed42.json,invalid_alignment,Full-panel embeddings were position-indexed by the legacy panel without metadata-key alignment.,1796,a0b06b97a9fac3e2ddca9597b66783cb491202df02c21da98bd052f90dd0d392,2026-08-10T01:37:59.567414+00:00
reports/classification/time_aligned_prompt_embeddings/roberta_text_plain_random_forest_pca_seed42.json,invalid_alignment,Full-panel embeddings were position-indexed by the legacy panel without metadata-key alignment.,1819,ff0219200b678cc7264ea75d235d715c2b86c4cb540e9e5ef38e95950bd42060,2026-08-10T01:37:59.567414+00:00
reports/classification/transformers_time_aligned/bge_m3_logistic_seed42.json,mislabelled_representation,Transformer-named reports contain mixed representation families and cannot support transformer conclusions.,6049,0016bfc3892cb27fddabffcfe882e323d21ffff547e93f5e2323953730ee9897,2026-08-10T01:37:59.567414+00:00
reports/classification/transformers_time_aligned/bge_m3_mlp_seed42.json,mislabelled_representation,Transformer-named reports contain mixed representation families and cannot support transformer conclusions.,6764,127b4016db2ef59f5151c25c56d43f4d0f19ba8adf09dff4304d39dd5dbe3dd1,2026-08-10T01:37:59.567414+00:00
reports/classification/transformers_time_aligned/bge_m3_random_forest_seed42.json,mislabelled_representation,Transformer-named reports contain mixed representation families and cannot support transformer conclusions.,6238,fd346491fb90f07cbacdd0bebf9343624d31356d614e8962c370bcace8c65961,2026-08-10T01:37:59.567414+00:00
reports/classification/transformers_time_aligned/roberta_logistic_seed42.json,mislabelled_representation,Transformer-named reports contain mixed representation families and cannot support transformer conclusions.,6069,a489856779384362cc64f90af7f5527893fdd1aa2611630383e55fa4a66dbd71,2026-08-10T01:37:59.567414+00:00
reports/classification/transformers_time_aligned/roberta_mlp_seed42.json,mislabelled_representation,Transformer-named reports contain mixed representation families and cannot support transformer conclusions.,6779,1a06229cfceaa91609c3fef3e2d3dcc64bb7bbd9dc0fbae3fa0fd5d3bd78605f,2026-08-10T01:37:59.567414+00:00
reports/classification/transformers_time_aligned/roberta_random_forest_seed42.json,mislabelled_representation,Transformer-named reports contain mixed representation families and cannot support transformer conclusions.,6260,683cccf12d1d923dd3cdf449de04053680444177b033730624d3e17cce69804b,2026-08-10T01:37:59.567414+00:00
